timestamp,frame_id,class,confidence,x1,y1,x2,y2,center_x,center_y
2025-10-17 14:47:15,1,car,0.8689222931861877,471.1004638671875,347.34307861328125,601.2760009765625,404.24261474609375,536.188232421875,375.7928466796875
2025-10-17 14:47:15,1,car,0.8507338762283325,1069.08740234375,323.9072265625,1186.06298828125,368.37493896484375,1127.5751953125,346.1410827636719
2025-10-17 14:47:15,1,car,0.8332301378250122,372.28656005859375,416.2896728515625,531.8116455078125,470.2647705078125,452.0491027832031,443.2772216796875
2025-10-17 14:47:15,1,car,0.7583964467048645,1138.113037109375,350.7173156738281,1277.228759765625,423.9996032714844,1207.6708984375,387.35845947265625
2025-10-17 14:47:15,1,car,0.7070091366767883,610.7156982421875,167.63174438476562,657.7249755859375,193.93417358398438,634.2203369140625,180.782958984375
2025-10-17 14:47:15,1,car,0.640680730342865,980.9049682617188,526.8892211914062,1271.282470703125,588.4622192382812,1126.0937194824219,557.6757202148438
2025-10-17 14:47:15,1,person,0.506826639175415,317.32489013671875,303.1926574707031,336.35675048828125,342.8184509277344,326.8408203125,323.00555419921875
2025-10-17 14:47:15,1,person,0.4598546624183655,237.75387573242188,348.6677551269531,254.57843017578125,387.7658996582031,246.16615295410156,368.2168273925781
2025-10-17 14:47:15,1,car,0.4477916359901428,622.5914306640625,276.99920654296875,673.3739013671875,316.21124267578125,647.982666015625,296.605224609375
2025-10-17 14:47:15,1,motorcycle,0.4301404654979706,926.916748046875,357.03607177734375,980.298828125,397.89910888671875,953.6077880859375,377.46759033203125
2025-10-17 14:47:15,1,person,0.36133652925491333,47.81397247314453,316.3968200683594,65.5152359008789,349.5625305175781,56.66460418701172,332.97967529296875
2025-10-17 14:47:15,1,car,0.35854434967041016,437.78277587890625,173.45474243164062,474.461181640625,202.44992065429688,456.1219787597656,187.95233154296875
2025-10-17 14:47:15,1,car,0.3177412748336792,559.89208984375,277.82611083984375,600.595458984375,318.21563720703125,580.2437744140625,298.0208740234375
2025-10-17 14:47:15,1,car,0.2930234372615814,1.0005035400390625,481.32952880859375,133.6908721923828,587.9910278320312,67.34568786621094,534.6602783203125
2025-10-17 14:47:15,1,car,0.2809756398200989,480.5594482421875,208.18304443359375,521.2017211914062,245.09918212890625,500.8805847167969,226.64111328125
2025-10-17 14:47:15,1,person,0.2805507183074951,252.3125457763672,285.863525390625,267.31500244140625,321.9603271484375,259.8137741088867,303.91192626953125
2025-10-17 14:47:15,1,car,0.25136807560920715,591.3887939453125,274.762451171875,672.0689697265625,320.456298828125,631.7288818359375,297.609375
