camera_id,timestamp,car_count,truck_count,bus_count,motorcycle_count,road_area_pixels,vectors_chao_score,congestion_score
587ee2aeb807da0011e33d52,2025-12-01 11:24:54,4,0,0,19,55587,"0,5519680716","0,1372935031"
587ee2aeb807da0011e33d52,2025-12-01 11:25:11,4,0,1,15,50947,"0,5033869677","0,1802143868"
587ee2aeb807da0011e33d52,2025-12-01 11:25:28,0,0,0,7,65231,"0,2852323381","0,04808466645"
587ee2aeb807da0011e33d52,2025-12-01 11:25:45,4,0,1,6,63256,"0,4491937267","0,06635379258"
587ee2aeb807da0011e33d52,2025-12-01 11:26:02,4,0,0,22,59890,"0,4649859035","0,09748993362"
587ee2aeb807da0011e33d52,2025-12-01 11:26:19,2,0,0,22,57534,"0,4367175133","0,1192833823"
587ee2aeb807da0011e33d52,2025-12-01 11:26:36,3,0,1,7,65488,"0,5622998515","0,0457073675"
587ee2aeb807da0011e33d52,2025-12-01 11:26:54,3,0,0,7,60654,"0,3876620996","0,09042278812"
587ee2aeb807da0011e33d52,2025-12-01 11:27:11,3,0,1,6,62690,"0,3104499199","0,07158940037"
587ee2aeb807da0011e33d52,2025-12-01 11:27:28,7,0,0,16,54291,"0,6070238716","0,1492817499"
587ee2aeb807da0011e33d52,2025-12-01 11:27:45,7,1,1,34,48790,"0,3958302434","0,2001670476"
587ee2aeb807da0011e33d52,2025-12-01 11:28:02,4,0,1,15,55523,"0,3270975556","0,1378855153"
587ee2aeb807da0011e33d52,2025-12-01 11:28:19,6,0,0,5,55524,"0,3884737412","0,1378762651"
587ee2aeb807da0011e33d52,2025-12-01 11:28:36,5,0,1,13,57186,"0,520664311","0,1225024486"
587ee2aeb807da0011e33d52,2025-12-01 11:28:54,5,1,0,10,56042,"0,3813084578","0,1330846664"
587ee2aeb807da0011e33d52,2025-12-01 11:29:11,8,1,0,7,58047,"0,4969128997","0,1145380346"
587ee2aeb807da0011e33d52,2025-12-01 11:29:27,2,0,1,16,59255,"0,3629966626","0,1033638045"
587ee2aeb807da0011e33d52,2025-12-01 11:29:44,1,0,0,12,63533,"0,2912981101","0,06379148982"
587ee2aeb807da0011e33d52,2025-12-01 11:30:01,8,0,0,5,52616,"0,3769135201","0,1647758189"
587ee2aeb807da0011e33d52,2025-12-01 11:30:18,3,1,2,5,47727,"0,3150175123","0,21"
587ee2aeb807da0011e33d52,2025-12-01 11:30:35,5,0,0,19,59699,"0,2750683462","0,09925671999"
587ee2aeb807da0011e33d52,2025-12-01 11:30:52,6,1,1,5,55584,"0,4534211652","0,1373212537"
587ee2aeb807da0011e33d52,2025-12-01 11:31:09,3,0,3,8,56762,"0,4095688289","0,1264245293"
587ee2aeb807da0011e33d52,2025-12-01 11:31:26,6,0,1,12,56709,"0,230991289","0,1269147894"
587ee2aeb807da0011e33d52,2025-12-01 12:24:46,2,0,0,22,58840,"0,4643719142","0,1138733543"
587ee2aeb807da0011e33d52,2025-12-01 12:25:05,4,0,1,6,56618,"0,3579414899","0,1433092162"
587ee2aeb807da0011e33d52,2025-12-01 12:25:22,1,0,0,9,65042,"0,2845812269","0,0317125912"
587ee2aeb807da0011e33d52,2025-12-01 12:25:39,3,0,0,16,59015,"0,2686551846","0,1115550483"
587ee2aeb807da0011e33d52,2025-12-01 12:25:57,4,0,0,5,59812,"0,2105544996","0,1009968206"
587ee2aeb807da0011e33d52,2025-12-01 12:26:14,10,0,0,14,56978,"0,4676511091","0,1385401296"
587ee2aeb807da0011e33d52,2025-12-01 12:26:31,5,0,2,8,40074,"0,3429962002","0,3624752374"
587ee2aeb807da0011e33d52,2025-12-01 12:26:48,1,0,0,13,65191,"0,5167285469","0,02973871928"
587ee2aeb807da0011e33d52,2025-12-01 12:27:05,6,0,0,10,57732,"0,342219968","0,1285515428"
587ee2aeb807da0011e33d52,2025-12-01 12:27:22,3,1,0,18,55632,"0,4223679948","0,1563712143"
587ee2aeb807da0011e33d52,2025-12-01 12:27:39,4,0,0,26,56011,"0,4685421892","0,151350426"
587ee2aeb807da0011e33d52,2025-12-01 12:27:56,1,1,0,9,63394,"0,5982465072","0,05354440957"
587ee2aeb807da0011e33d52,2025-12-01 12:28:13,4,0,0,11,60431,"0,4743991989","0,09279664126"
587ee2aeb807da0011e33d52,2025-12-01 12:28:30,2,0,0,17,62866,"0,2678276548","0,06053906982"
587ee2aeb807da0011e33d52,2025-12-01 12:28:48,7,0,3,8,44999,"0,4988592734","0,2972314841"
587ee2aeb807da0011e33d52,2025-12-01 12:29:06,8,0,1,11,51032,"0,5033101549","0,2173095422"
587ee2aeb807da0011e33d52,2025-12-01 12:29:23,2,0,0,17,61744,"0,4779471406","0,07540272286"
587ee2aeb807da0011e33d52,2025-12-01 12:29:40,3,0,1,5,64106,"0,4052441157","0,0441122162"
587ee2aeb807da0011e33d52,2025-12-01 12:29:57,4,1,0,18,58655,"0,5041612467","0,1163241348"
587ee2aeb807da0011e33d52,2025-12-01 12:30:14,4,0,2,1,50156,"0,3210231586","0,2289143195"
587ee2aeb807da0011e33d52,2025-12-01 12:30:33,1,0,0,13,60267,"0,2540294466","0,09496922513"
587ee2aeb807da0011e33d52,2025-12-01 12:30:51,5,0,2,5,59069,"0,4706525179","0,1108396853"
587ee2aeb807da0011e33d52,2025-12-01 12:31:08,3,0,1,5,60418,"0,3025818849","0,09296885827"
587ee2aeb807da0011e33d52,2025-12-01 12:31:26,3,1,2,11,61004,"0,3766667885","0,08520584519"
587ee2aeb807da0011e33d52,2025-12-01 12:31:43,0,1,0,7,62505,"0,3743399383","0,06532140382"
587ee2aeb807da0011e33d52,2025-12-01 12:32:00,2,0,0,10,63941,"0,2287194523","0,04629804753"
587ee2aeb807da0011e33d52,2025-12-01 12:32:19,6,1,0,7,49793,"0,5301713071","0,2337231484"
587ee2aeb807da0011e33d52,2025-12-01 12:32:37,2,0,1,3,64438,"0,4083412793","0,03971405861"
587ee2aeb807da0011e33d52,2025-12-01 12:32:54,3,0,0,9,62498,"0,2386263547","0,06541413606"
587ee2aeb807da0011e33d52,2025-12-01 12:33:12,2,0,0,10,59662,"0,2811689183","0,10298394"
587ee2aeb807da0011e33d52,2025-12-01 12:33:29,4,1,1,22,40957,"0,3039333556","0,350777728"
587ee2aeb807da0011e33d52,2025-12-01 12:33:47,8,1,1,15,50462,"0,4813307743","0,2248605959"
587ee2aeb807da0011e33d52,2025-12-01 12:34:04,6,0,1,7,51606,"0,4300562657","0,2097054987"
587ee2aeb807da0011e33d52,2025-12-01 12:34:21,1,0,0,13,59999,"0,3736310652","0,0985195451"
587ee2aeb807da0011e33d52,2025-12-01 12:34:39,1,0,0,3,66681,"0,223610958","0,01"
587ee2aeb807da0011e33d52,2025-12-01 12:34:56,7,0,1,7,48058,"0,4156489569","0,256707496"
587ee2aeb807da0011e33d52,2025-12-01 12:35:13,7,0,1,10,53985,"0,4423402315","0,1781897852"
587ee2aeb807da0011e33d52,2025-12-01 12:35:31,4,0,0,12,59113,"0,63123767","0,110256797"
587ee2aeb807da0011e33d52,2025-12-01 12:35:49,4,0,0,4,62977,"0,4420031928","0,05906860148"
587ee2aeb807da0011e33d52,2025-12-01 12:36:06,4,0,1,22,55853,"0,4299923856","0,153443525"
587ee2aeb807da0011e33d52,2025-12-01 12:36:23,9,0,0,3,52656,"0,2046994881","0,195795663"
587ee2aeb807da0011e33d52,2025-12-01 12:36:39,5,0,0,6,65195,"0,4926727621","0,02968572943"
587ee2aeb807da0011e33d52,2025-12-01 12:36:56,5,1,1,8,52691,"0,5034421296","0,1953320018"
587ee2aeb807da0011e33d52,2025-12-01 12:37:13,1,0,0,25,59041,"0,4292438727","0,1112106143"
587ee2aeb807da0011e33d52,2025-12-01 12:37:31,3,0,1,3,62105,"0,4500164443","0,07062038886"
587ee2aeb807da0011e33d52,2025-12-01 12:37:48,3,0,0,11,64233,"0,4286927325","0,04242978845"
587ee2aeb807da0011e33d52,2025-12-01 12:38:05,1,0,1,14,58935,"0,4985549044","0,1126148453"
587ee2aeb807da0011e33d52,2025-12-01 12:38:22,3,1,1,6,63134,"0,5354234185","0,05698874985"
587ee2aeb807da0011e33d52,2025-12-01 12:38:39,7,0,1,7,49921,"0,4814068233","0,2320274732"
587ee2aeb807da0011e33d52,2025-12-01 12:38:56,5,0,0,8,55028,"0,4087917276","0,1643726817"
587ee2aeb807da0011e33d52,2025-12-01 12:39:13,5,1,1,9,56750,"0,4227166812","0,1415605511"
587ee2aeb807da0011e33d52,2025-12-01 12:39:30,2,0,1,3,61691,"0,2762592734","0,07610483838"
587ee2aeb807da0011e33d52,2025-12-01 12:39:47,0,0,2,8,61106,"0,336213832","0,083854604"
587ee2aeb807da0011e33d52,2025-12-01 12:40:04,6,0,2,4,51452,"0,5085787761","0,211745608"
587ee2aeb807da0011e33d52,2025-12-01 12:40:22,4,0,1,14,45472,"0,4591501178","0,2909654343"
587ee2aeb807da0011e33d52,2025-12-01 12:40:39,0,0,0,16,61448,"0,4067867794","0,07932397179"
587ee2aeb807da0011e33d52,2025-12-01 12:40:56,2,0,0,2,62704,"0,1509355178","0,06268515877"
587ee2aeb807da0011e33d52,2025-12-01 12:41:13,5,0,1,23,58707,"0,3918056295","0,1156352668"
587ee2aeb807da0011e33d52,2025-12-01 12:41:29,9,0,0,2,58242,"0,3710669057","0,1217953369"
587ee2aeb807da0011e33d52,2025-12-01 12:41:46,3,0,0,6,63986,"0,4891694438","0,04570191171"
587ee2aeb807da0011e33d52,2025-12-01 12:42:04,3,1,0,4,59351,"0,4978082529","0,1071039009"
587ee2aeb807da0011e33d52,2025-12-01 12:42:21,2,0,1,19,49780,"0,46054051","0,2338953654"
587ee2aeb807da0011e33d52,2025-12-01 12:42:39,6,0,0,1,60466,"0,5188394207","0,09233298007"
587ee2aeb807da0011e33d52,2025-12-01 12:42:56,7,0,2,11,51575,"0,5294029736","0,2101161701"
587ee2aeb807da0011e33d52,2025-12-01 12:43:13,3,0,0,3,56851,"0,3296350476","0,1402225574"
587ee2aeb807da0011e33d52,2025-12-01 12:43:30,3,0,1,3,59512,"0,3463450628","0,1049710594"
587ee2aeb807da0011e33d52,2025-12-01 12:43:47,8,1,0,9,57986,"0,569664831","0,1251866873"
587ee2aeb807da0011e33d52,2025-12-01 12:44:05,5,0,1,13,60649,"0,5001017669","0,08990869441"
587ee2aeb807da0011e33d52,2025-12-01 12:44:22,3,0,1,14,47417,"0,4127582402","0,2651991196"
587ee2aeb807da0011e33d52,2025-12-01 12:44:39,4,0,0,11,60876,"0,4256458027","0,0869015204"
587ee2aeb807da0011e33d52,2025-12-01 12:44:56,8,1,0,15,43572,"0,4930327093","0,3161356133"
587ee2aeb807da0011e33d52,2025-12-01 12:45:13,7,0,0,7,56642,"0,4306413415","0,1429912771"
587ee2aeb807da0011e33d52,2025-12-01 12:45:30,1,0,1,14,62181,"0,5993597873","0,06961358171"
587ee2aeb807da0011e33d52,2025-12-01 12:45:48,4,0,1,6,62488,"0,2812514873","0,06554661069"
587ee2aeb807da0011e33d52,2025-12-01 12:46:05,5,0,0,8,60025,"0,5165693427","0,09817511107"
587ee2aeb807da0011e33d52,2025-12-01 12:46:22,7,0,2,12,54985,"0,3399753376","0,1649423226"
587ee2aeb807da0011e33d52,2025-12-01 12:46:39,2,1,1,19,61509,"0,4693465111","0,07851587657"
587ee2aeb807da0011e33d52,2025-12-01 12:46:57,4,0,1,6,59457,"0,4355748829","0,1056996698"
587ee2aeb807da0011e33d52,2025-12-01 12:47:14,4,0,0,3,61605,"0,2126561211","0,07724412016"
587ee2aeb807da0011e33d52,2025-12-01 12:47:32,10,0,0,10,47243,"0,4266927966","0,267504178"
587ee2aeb807da0011e33d52,2025-12-01 12:47:49,5,0,0,10,56016,"0,2762042826","0,1512841886"
587ee2aeb807da0011e33d52,2025-12-01 12:48:06,1,0,0,8,63091,"0,4977604941","0,05755839074"
587ee2aeb807da0011e33d52,2025-12-01 12:48:23,6,0,0,0,61117,"0,1881815659","0,08370888191"
587ee2aeb807da0011e33d52,2025-12-01 12:48:40,3,1,2,22,52328,"0,5847731491","0,2001408307"
587ee2aeb807da0011e33d52,2025-12-01 12:48:57,2,1,7,15,38737,"0,379177143","0,3801870949"
587ee2aeb807da0011e33d52,2025-12-01 12:49:14,3,0,0,13,58494,"0,518835829","0,1184569763"
587ee2aeb807da0011e33d52,2025-12-01 12:49:31,7,0,0,9,51162,"0,643637771","0,2155873721"
587ee2aeb807da0011e33d52,2025-12-01 12:49:49,3,0,1,14,61233,"0,4115622856","0,08217217625"
587ee2aeb807da0011e33d52,2025-12-01 12:50:06,6,1,0,9,46592,"0,5123031319","0,2761282762"
587ee2aeb807da0011e33d52,2025-12-01 12:50:23,5,1,1,18,48674,"0,4160568853","0,2485470591"
587ee2aeb807da0011e33d52,2025-12-01 12:50:40,5,0,0,24,52870,"0,5242718815","0,192960706"
587ee2aeb807da0011e33d52,2025-12-01 12:50:57,7,0,0,3,58288,"0,4563524715","0,1211859536"
587ee2aeb807da0011e33d52,2025-12-01 12:51:14,7,0,1,12,52873,"0,4562871064","0,1929209636"
587ee2aeb807da0011e33d52,2025-12-01 12:51:32,7,0,0,17,49842,"0,549511857","0,2330740227"
587ee2aeb807da0011e33d52,2025-12-01 12:51:49,6,0,1,14,55552,"0,5161763392","0,1574310113"
587ee2aeb807da0011e33d52,2025-12-01 12:52:06,1,0,1,6,63519,"0,3266704481","0,05188847675"
587ee2aeb807da0011e33d52,2025-12-01 12:52:23,3,0,2,23,60306,"0,5131295951","0,09445257408"
587ee2aeb807da0011e33d52,2025-12-01 12:52:41,3,0,2,15,43879,"0,470298944","0,3120686422"
587ee2aeb807da0011e33d52,2025-12-01 12:52:58,4,1,0,17,57666,"0,3068425952","0,1294258754"
587ee2aeb807da0011e33d52,2025-12-01 12:53:15,3,0,0,3,65218,"0,4654276067","0,02938103779"
587ee2aeb807da0011e33d52,2025-12-01 12:53:32,4,0,0,17,52291,"0,4213586247","0,2006309868"
587ee2aeb807da0011e33d52,2025-12-01 12:53:49,5,0,1,12,51843,"0,3103246089","0,2065658501"
587ee2aeb807da0011e33d52,2025-12-01 12:54:06,1,0,0,10,64102,"0,2134038081","0,04416520605"
587ee2aeb807da0011e33d52,2025-12-01 12:54:23,2,0,0,15,56897,"0,4650300648","0,1396131741"
587ee2aeb807da0011e33d52,2025-12-01 12:54:40,1,0,1,12,62690,"0,3680451492","0,06287062324"
587ee2aeb807da0011e33d52,2025-12-01 12:54:57,3,0,1,6,55137,"0,2701997502","0,1629287083"
587ee2aeb807da0011e33d52,2025-12-01 12:55:14,9,2,1,12,50353,"0,5139548849","0,2263045694"
587ee2aeb807da0011e33d52,2025-12-01 12:55:31,3,0,0,10,64112,"0,411653412","0,04403273142"
587ee2aeb807da0011e33d52,2025-12-01 12:55:48,7,0,0,13,56295,"0,4211957056","0,1475881466"
587ee2aeb807da0011e33d52,2025-12-01 12:56:05,4,1,1,20,17615,"0,4694710666","0,66"
587ee2aeb807da0011e33d52,2025-12-01 12:56:22,4,1,1,8,48764,"0,3745823967","0,2473547874"
587ee2aeb807da0011e33d52,2025-12-01 12:56:39,4,0,0,13,62440,"0,5049179035","0,06618248889"
587ee2aeb807da0011e33d52,2025-12-01 12:56:56,3,0,1,3,63722,"0,3738462563","0,04919924184"
587ee2aeb807da0011e33d52,2025-12-01 12:57:13,3,0,0,2,64923,"0,2961291669","0,03328903925"
587ee2aeb807da0011e33d52,2025-12-01 12:57:30,2,0,1,16,59820,"0,3733759864","0,1008908409"
587ee2aeb807da0011e33d52,2025-12-01 12:57:47,2,0,0,8,60884,"0,1727334123","0,0867955407"
587ee2aeb807da0011e33d52,2025-12-01 13:22:48,3,1,0,11,53961,"0,4182817659","0,2903710938"
587ee2aeb807da0011e33d52,2025-12-01 13:23:07,3,0,0,5,61184,"0,5087596837","0,149296875"
587ee2aeb807da0011e33d52,2025-12-01 13:23:24,3,0,0,5,59491,"0,5697629788","0,1823632813"
587ee2aeb807da0011e33d52,2025-12-01 13:23:42,4,0,0,16,46638,"0,5356585222","0,4333984375"
587ee2aeb807da0011e33d52,2025-12-01 13:23:59,5,0,1,4,57946,"0,3949305714","0,2125390625"
587ee2aeb807da0011e33d52,2025-12-01 13:24:16,3,0,0,6,62152,"0,3188319595","0,130390625"
587ee2aeb807da0011e33d52,2025-12-01 13:24:33,4,0,1,7,60013,"0,3338441818","0,1721679688"
587ee2aeb807da0011e33d52,2025-12-01 13:31:11,5,1,3,10,39269,"0,4607502835","0,5773242188"
587ee2aeb807da0011e33d52,2025-12-01 13:31:31,3,0,0,5,58065,"0,2259202397","0,2102148438"
587ee2aeb807da0011e33d52,2025-12-01 13:31:48,0,0,1,19,58511,"0,4187541858","0,2015039063"
587ee2aeb807da0011e33d52,2025-12-01 13:32:06,5,0,1,5,55204,"0,5222160804","0,26609375"
587ee2aeb807da0011e33d52,2025-12-01 13:32:23,6,0,1,28,34012,"0,4047030488","0,68"
587ee2aeb807da0011e33d52,2025-12-01 13:32:40,9,0,0,10,49938,"0,485549543","0,3689453125"
587ee2aeb807da0011e33d52,2025-12-01 13:32:57,1,0,0,6,66780,"0,2267944665","0,04"
587ee2aeb807da0011e33d52,2025-12-01 13:33:14,2,0,0,9,59370,"0,3583550895","0,1847265625"
587ee2aeb807da0011e33d52,2025-12-01 13:36:44,4,0,0,15,60528,"0,1915336086","0,162109375"
587ee2aeb807da0011e33d52,2025-12-01 13:37:03,5,0,0,3,60697,"0,3837048442","0,1588085938"
587ee2aeb807da0011e33d52,2025-12-01 13:37:20,3,0,0,19,39368,"0,4623860063","0,575390625"
587ee2aeb807da0011e33d52,2025-12-01 13:37:38,10,0,0,7,50193,"0,4327537302","0,3639648438"
587ee2aeb807da0011e33d52,2025-12-01 13:37:55,8,0,2,15,57066,"0,4594124299","0,2297265625"
587ee2aeb807da0011e33d52,2025-12-01 14:39:05,0,0,0,16,63863,"0,3937888568","0,0426949755"
587ee2aeb807da0011e33d52,2025-12-01 14:39:24,1,0,1,16,56653,"0,4473490112","0,1194607544"
587ee2aeb807da0011e33d52,2025-12-01 14:39:42,6,0,0,2,59862,"0,3671515712","0,08529412686"
587ee2aeb807da0011e33d52,2025-12-01 14:39:59,5,0,1,16,54870,"0,5203573965","0,1384445801"
587ee2aeb807da0011e33d52,2025-12-01 14:40:16,8,0,0,16,46035,"0,3010712235","0,2325119389"
587ee2aeb807da0011e33d52,2025-12-01 14:40:33,2,0,0,16,60230,"0,249841888","0,08137598447"
587ee2aeb807da0011e33d52,2025-12-01 14:40:51,6,0,1,9,52748,"0,3843025996","0,1610377816"
587ee2aeb807da0011e33d52,2025-12-01 14:41:08,5,0,0,25,44721,"0,4993243112","0,2465022625"
587ee2aeb807da0011e33d52,2025-12-01 14:41:26,6,1,1,14,28574,"0,4933918711","0,418421407"
587ee2aeb807da0011e33d52,2025-12-01 14:41:43,6,0,2,13,45277,"0,4051648863","0,2405824604"
587ee2aeb807da0011e33d52,2025-12-01 14:42:00,5,0,1,3,58666,"0,3899230577","0,09802808962"
587ee2aeb807da0011e33d52,2025-12-01 14:42:17,5,0,1,6,62486,"0,468681157","0,05735606808"
587ee2aeb807da0011e33d52,2025-12-01 14:42:34,9,0,1,11,37355,"0,4044032284","0,3249289931"
587ee2aeb807da0011e33d52,2025-12-01 14:42:51,10,0,2,2,50060,"0,385070298","0,1896572565"
587ee2aeb807da0011e33d52,2025-12-01 14:43:08,2,0,0,12,52816,"0,2670261441","0,1603137771"
587ee2aeb807da0011e33d52,2025-12-01 14:43:25,8,0,0,4,59538,"0,5471647971","0,0887437957"
587ee2aeb807da0011e33d52,2025-12-01 14:43:42,3,0,1,11,49368,"0,3829214771","0,1970250677"
587ee2aeb807da0011e33d52,2025-12-01 14:43:59,2,1,6,5,26894,"0,3152344113","0,4363085788"
587ee2aeb807da0011e33d52,2025-12-01 14:44:16,6,0,1,4,48716,"0,4545190148","0,2039669939"
587ee2aeb807da0011e33d52,2025-12-01 14:44:35,3,0,0,11,60964,"0,3689706341","0,07356099394"
587ee2aeb807da0011e33d52,2025-12-01 14:44:52,7,0,0,12,46624,"0,50431427","0,2262407816"
587ee2aeb807da0011e33d52,2025-12-01 14:45:11,7,0,1,8,34851,"0,3986790468","0,3515893967"
587ee2aeb807da0011e33d52,2025-12-01 14:45:29,0,1,1,10,64279,"0,3439806773","0,03826577106"
587ee2aeb807da0011e33d52,2025-12-01 14:45:46,1,0,1,10,60177,"0,4506944033","0,08194028215"
587ee2aeb807da0011e33d52,2025-12-01 14:46:04,5,0,0,19,40912,"0,5083504858","0,2870571657"
587ee2aeb807da0011e33d52,2025-12-01 14:46:22,6,1,2,11,46178,"0,4573354311","0,2309893998"
587ee2aeb807da0011e33d52,2025-12-01 14:46:39,5,1,0,19,40915,"0,4603839509","0,2870252243"
587ee2aeb807da0011e33d52,2025-12-01 14:46:56,1,0,0,13,64017,"0,1884809665","0,04105531808"
587ee2aeb807da0011e33d52,2025-12-01 14:47:14,7,0,0,4,56444,"0,2749903941","0,1216860037"
587ee2aeb807da0011e33d52,2025-12-01 14:47:31,4,0,2,15,35830,"0,3993961648","0,3411658603"
587ee2aeb807da0011e33d52,2025-12-01 14:47:48,7,0,0,21,31272,"0,3906394894","0,3896954609"
587ee2aeb807da0011e33d52,2025-12-01 14:48:05,4,0,0,18,55789,"0,4540396037","0,1286598713"
587ee2aeb807da0011e33d52,2025-12-01 14:48:22,4,0,1,5,59820,"0,3544812922","0,08574130615"
587ee2aeb807da0011e33d52,2025-12-01 14:48:39,3,0,2,9,51634,"0,5268699974","0,1728986801"
587ee2aeb807da0011e33d52,2025-12-01 14:48:57,6,0,1,9,4006,"0,3798512049","0,68"
587ee2aeb807da0011e33d52,2025-12-01 14:49:14,4,1,0,15,40534,"0,5341329485","0,2910817793"
587ee2aeb807da0011e33d52,2025-12-01 14:49:31,5,0,0,6,52594,"0,4846885431","0,1626774391"
587ee2aeb807da0011e33d52,2025-12-01 14:49:48,4,0,0,9,60881,"0,484085042","0,0744447054"
587ee2aeb807da0011e33d52,2025-12-01 14:50:05,2,2,2,10,26056,"0,381760713","0,4452308704"
587ee2aeb807da0011e33d52,2025-12-01 14:50:22,6,1,1,10,31758,"0,4359044998","0,3845209576"
587ee2aeb807da0011e33d52,2025-12-01 14:50:39,3,0,0,8,64861,"0,2274563534","0,03206914369"
587ee2aeb807da0011e33d52,2025-12-01 14:50:56,0,0,0,2,67873,"0,0004831011357",0
587ee2aeb807da0011e33d52,2025-12-01 14:51:13,4,0,0,7,30077,"0,2774902695","0,4024187765"
587ee2aeb807da0011e33d52,2025-12-01 14:51:30,4,0,1,6,33276,"0,3281950488","0,3683586203"
587ee2aeb807da0011e33d52,2025-12-01 14:51:47,2,0,0,7,62901,"0,2562426048","0,05293751076"
587ee2aeb807da0011e33d52,2025-12-01 14:52:05,4,0,0,3,61179,"0,4116523601","0,07127186184"
587ee2aeb807da0011e33d52,2025-12-01 14:52:22,4,0,1,19,31644,"0,4545064551","0,38573473"
587ee2aeb807da0011e33d52,2025-12-01 14:52:39,5,0,2,16,22437,"0,4575109509","0,4837628196"
587ee2aeb807da0011e33d52,2025-12-01 14:52:56,2,0,0,12,61925,"0,1780718761","0,0633291058"
587ee2aeb807da0011e33d52,2025-12-01 14:53:14,4,1,0,3,57480,"0,4160865592","0,1106555811"
587ee2aeb807da0011e33d52,2025-12-01 14:53:31,3,0,0,3,63590,"0,2883101503","0,04560164091"
587ee2aeb807da0011e33d52,2025-12-01 14:54:20,2,0,1,15,58257,"0,3207426733","0,1023827642"
587ee2aeb807da0011e33d52,2025-12-01 14:54:50,2,0,0,20,65143,"0,5386278135","0,02906665414"
587ee2aeb807da0011e33d52,2025-12-01 14:55:10,5,0,1,15,46731,"0,5196680738","0,2251015391"
587ee2aeb807da0011e33d52,2025-12-01 14:55:36,4,0,0,14,57408,"0,2915396736","0,1114221742"
587ee2aeb807da0011e33d52,2025-12-01 14:55:54,5,0,0,12,61079,"0,3278372588","0,07233657444"
587ee2aeb807da0011e33d52,2025-12-01 14:58:39,8,0,0,10,31631,"0,3209882913","0,3858731426"
587ee2aeb807da0011e33d52,2025-12-01 14:59:05,5,0,2,13,34454,"0,2417894881","0,3558163058"
587ee2aeb807da0011e33d52,2025-12-01 14:59:23,6,0,0,3,59941,"0,4903989758","0,0844530039"
587ee2aeb807da0011e33d52,2025-12-01 14:59:41,3,0,1,2,60117,"0,2456823633","0,08257910971"
587ee2aeb807da0011e33d52,2025-12-01 14:59:59,6,0,2,13,25954,"0,4445314849","0,4463168773"
587ee2aeb807da0011e33d52,2025-12-01 15:00:20,8,0,1,7,41768,"0,3712837688","0,3668112888"
587ee2aeb807da0011e33d52,2025-12-01 15:01:13,2,0,1,15,34152,"0,3424932808","0,4499758536"
587ee2aeb807da0011e33d52,2025-12-01 15:01:32,6,0,0,3,58703,"0,3211204452","0,1818858813"
587ee2aeb807da0011e33d52,2025-12-01 15:01:50,1,0,1,5,63476,"0,4382566796","0,129766072"
587ee2aeb807da0011e33d52,2025-12-01 15:02:11,4,0,1,5,63378,"0,4180868028","0,1308362042"
587ee2aeb807da0011e33d52,2025-12-01 15:02:36,2,0,2,11,42941,"0,320470151","0,3540024608"
587ee2aeb807da0011e33d52,2025-12-01 15:03:12,3,0,0,10,63114,"0,3435451662","0,1337190095"
587ee2aeb807da0011e33d52,2025-12-01 15:03:34,2,0,1,17,32652,"0,4870242527","0,4663554291"
587ee2aeb807da0011e33d52,2025-12-01 15:03:53,6,0,0,14,37165,"0,3541754751","0,4170747462"
587ee2aeb807da0011e33d52,2025-12-01 15:04:16,0,0,0,9,69865,"0,05015438063","0,06"
587ee2aeb807da0011e33d52,2025-12-01 15:04:35,1,0,0,5,65451,"0,4153588813","0,1081996309"
587ee2aeb807da0011e33d52,2025-12-01 15:04:55,3,0,0,10,39296,"0,3014195005","0,3938048293"
587ee2aeb807da0011e33d52,2025-12-01 15:05:13,1,1,1,5,64837,"0,4753649993","0,1149043371"
587ee2aeb807da0011e33d52,2025-12-01 15:05:33,2,0,0,5,68150,"0,1958261189","0,07872731467"
587ee2aeb807da0011e33d52,2025-12-01 15:05:52,1,0,0,8,64994,"0,2088635021","0,1131899416"
587ee2aeb807da0011e33d52,2025-12-01 15:06:10,1,0,1,14,53746,"0,4516597126","0,2360149185"
587ee2aeb807da0011e33d52,2025-12-01 15:07:17,2,0,0,15,60330,"0,3957112526","0,1641195017"
587ee2aeb807da0011e33d52,2025-12-01 15:07:39,8,0,2,9,55250,"0,384959775","0,2195916641"
587ee2aeb807da0011e33d52,2025-12-01 15:07:58,6,1,0,5,56460,"0,5176030192","0,2063788065"
587ee2aeb807da0011e33d52,2025-12-01 15:08:48,5,0,0,12,48882,"0,3253748705","0,289128422"
587ee2aeb807da0011e33d52,2025-12-01 15:12:09,2,0,0,4,62034,"0,1475072759","0,1455123039"
587ee2aeb807da0011e33d52,2025-12-01 15:12:31,3,0,0,18,34203,"0,2651921121","0,449418948"
587ee2aeb807da0011e33d52,2025-12-01 15:13:17,3,0,0,11,59763,"0,438139358","0,1703109812"
587ee2aeb807da0011e33d52,2025-12-01 15:14:36,2,0,1,6,53736,"0,3462173888","0,2361241157"
587ee2aeb807da0011e33d52,2025-12-01 15:14:55,1,0,1,14,58844,"0,3710762894","0,1803462012"
587ee2aeb807da0011e33d52,2025-12-01 15:15:12,5,1,0,17,47529,"0,3923247724","0,3039027991"
587ee2aeb807da0011e33d52,2025-12-01 15:15:29,3,0,1,12,47394,"0,4490976739","0,3053769609"
587ee2aeb807da0011e33d52,2025-12-01 15:15:47,4,0,0,1,62730,"0,09065010953","0,1379121809"
587ee2aeb807da0011e33d52,2025-12-01 15:16:04,1,0,0,16,62370,"0,2351561698","0,141843279"
